,I,Q
496,22.441341569123807,-10.273199481518484
497,22.449944111345328,-10.269659596181585
498,22.44385847531238,-10.267144068007099
499,22.42560156721353,-10.259597483483644
500,22.428118473402105,-10.253542069972259
501,22.433152285779254,-10.241431242949488
502,22.427066649746305,-10.238915714775004
503,22.422032837369155,-10.251026541797774
504,22.429170297057905,-10.268168425169513
505,22.43777283927943,-10.264628539832614
506,22.43777283927943,-10.264628539832614
507,22.429170297057905,-10.268168425169513
508,22.430222120713704,-10.282794780366771
509,22.43273902690228,-10.276739366855384
510,22.43420410943505,-10.256057598146743
511,22.42454974355773,-10.24497112828639
512,22.41951593118058,-10.25708195530916
513,22.43777283927943,-10.264628539832614
514,22.448892287689528,-10.255033240984329
515,22.440289745468004,-10.25857312632123
516,22.42056775483638,-10.271708310506414
517,22.416999024992005,-10.263137368820544
518,22.4392379218122,-10.243946771123973
519,22.450357370222303,-10.234351472275687
520,22.4392379218122,-10.243946771123973
521,22.41951593118058,-10.25708195530916
522,22.41448211880343,-10.26919278233193
523,22.424136484680755,-10.280279252192283
524,22.430222120713704,-10.282794780366771
525,22.426653390869326,-10.274223838680898
526,22.424136484680755,-10.280279252192283
527,22.418050848647805,-10.277763724017799
528,22.429170297057905,-10.268168425169513
529,22.446375381500953,-10.261088654495714
530,22.431687203246476,-10.262113011658128
531,22.410913388959056,-10.26062184064606
532,22.416999024992005,-10.263137368820544
533,22.423084661024955,-10.265652896995029
534,22.423084661024955,-10.265652896995029
535,22.429170297057905,-10.268168425169513
536,22.441341569123807,-10.273199481518484
