frq,I,Q,Mdiv,Ref,dac,Kdiv,I_offset,Q_offset,Z_real,Z_imag,Z_mag,Z_angle
131328.0,588.0,-16748.0,1082130432,32768,128,1,495.10884353741494,-18036.190476190477,61.43811201005802,-1678.4433684495198,1679.5674391638852,-87.90366855935284
131328.0,-1339.0,-16310.0,1082130432,32768,128,1,-1431.891156462585,-17598.190476190477,-2.513922932945924,-1426.1327245498867,1426.1349402635767,-90.10099833094812
131328.0,-480.0,-16170.0,1082130432,32768,128,1,-572.8911564625851,-17458.190476190477,25.152200615436318,-1508.423998345047,1508.6336838275413,-89.04471063658286
131328.0,-1180.0,-15784.0,1082130432,32768,128,1,-1272.891156462585,-17072.190476190477,1.3513183102900541,-1396.3433923730004,1396.3440462453782,-89.94455173977222
131328.0,36.0,-16126.0,1082130432,32768,128,1,-56.89115646258503,-17414.190476190477,41.87188574368247,-1561.4661339827182,1562.0274461067156,-88.46393880626734
131328.0,546.0,-16871.0,1082130432,32768,128,1,453.10884353741494,-18159.190476190477,60.37707060922485,-1684.8769091608815,1685.958359414276,-87.94770069055252
131328.0,-547.0,-16017.0,1082130432,32768,128,1,-639.8911564625851,-17305.190476190477,22.58270085540137,-1487.2482396060757,1487.419680046387,-89.13007527049203
131328.0,-682.0,-16417.0,1082130432,32768,128,1,-774.8911564625851,-17705.190476190477,19.18386897271704,-1508.3454610836627,1508.4674510245322,-89.27132378184797
131328.0,-437.0,-16875.0,1082130432,32768,128,1,-529.8911564625851,-18163.190476190477,28.324988024803364,-1576.6434594067819,1576.8978733693534,-88.97077066285286
131328.0,147.0,-15824.0,1082130432,32768,128,1,54.10884353741497,-17112.190476190477,44.7339995421608,-1546.5402613136869,1547.187096177849,-88.34316959940706
131328.0,-1127.0,-16389.0,1082130432,32768,128,1,-1219.891156462585,-17677.190476190477,4.599169225592419,-1456.6648481501338,1456.672108675737,-89.81909901196319
131328.0,328.0,-17771.0,1082130432,32768,128,1,235.10884353741497,-19059.190476190477,55.52657309849429,-1741.8185950740333,1742.7034224060449,-88.17411454077144
131328.0,-705.0,-16190.0,1082130432,32768,128,1,-797.8911564625851,-17478.190476190477,17.863684097993357,-1485.3684380928864,1485.4758524096087,-89.3109693608188
131328.0,-321.0,-17839.0,1082130432,32768,128,1,-413.89115646258506,-19127.190476190477,34.52914358800294,-1676.2443929604244,1676.5999900656634,-88.81992479505911
131328.0,-360.0,-16171.0,1082130432,32768,128,1,-452.89115646258506,-17459.190476190477,29.06870472626187,-1521.7706146006758,1522.0482229734316,-88.90567503880078
131328.0,986.0,-17322.0,1082130432,32768,128,1,893.1088435374149,-18610.190476190477,75.86085124349131,-1774.0866742098385,1775.7078578303112,-87.5514948437497
131328.0,-600.0,-16908.0,1082130432,32768,128,1,-692.8911564625851,-18196.190476190477,23.09134460391616,-1561.6074905629864,1561.7782060132752,-89.15283438299353
131328.0,654.0,-16825.0,1082130432,32768,128,1,561.1088435374149,-18113.190476190477,63.78415719684685,-1692.6665876239513,1693.8679392348813,-87.8419644472443
131328.0,463.0,-16946.0,1082130432,32768,128,1,370.10884353741494,-18234.190476190477,57.85821899713965,-1682.459809183366,1683.454360243499,-88.03042790504165
131328.0,-272.0,-18237.0,1082130432,32768,128,1,-364.89115646258506,-19525.190476190477,37.126745717266175,-1717.48832988662,1717.8895652934987,-88.76163665739273
131328.0,-327.0,-18069.0,1082130432,32768,128,1,-419.89115646258506,-19357.190476190477,34.91097987805734,-1696.2878218964177,1696.6470320105295,-88.82097281122087
131328.0,-1424.0,-16362.0,1082130432,32768,128,1,-1516.891156462585,-17650.190476190477,-5.155761357544478,-1421.4240555827914,1421.4334059900964,-90.20782121234595
131328.0,-694.0,-16291.0,1082130432,32768,128,1,-786.8911564625851,-17579.190476190477,18.476080407774475,-1495.6763736707896,1495.790486767528,-89.29226161046508
131328.0,-3.0,-17726.0,1082130432,32768,128,1,-95.89115646258503,-19014.190476190477,44.61747934273982,-1701.2012791569643,1701.786270854302,-88.49764552440143
131328.0,1420.0,-17676.0,1082130432,32768,128,1,1327.108843537415,-18964.190476190477,90.90536271656339,-1853.9009703993124,1856.1283880750657,-87.19277065649666
131328.0,-747.0,-17019.0,1082130432,32768,128,1,-839.8911564625851,-18307.190476190477,18.575426943587267,-1555.361189335154,1555.4721070389533,-89.31575830900634
131328.0,115.0,-17135.0,1082130432,32768,128,1,22.10884353741497,-18423.190476190477,46.9822229353622,-1661.0308437146773,1661.6951564722817,-88.37982204274287
131328.0,-749.0,-17434.0,1082130432,32768,128,1,-841.8911564625851,-18722.190476190477,19.552269451095235,-1592.5015384936432,1592.621562501685,-89.29657447279418
131328.0,632.0,-17875.0,1082130432,32768,128,1,539.1088435374149,-19163.190476190477,65.70316893497115,-1784.7647838685616,1785.9737512476186,-87.89170253074445
131328.0,741.0,-17818.0,1082130432,32768,128,1,648.1088435374149,-19106.190476190477,69.11525084734187,-1791.6746345927872,1793.0072264614241,-87.79086583973591
131328.0,209.0,-17097.0,1082130432,32768,128,1,116.10884353741497,-18385.190476190477,49.95276520316149,-1667.9941378055382,1668.7419580345797,-88.28462979772152
131328.0,-474.0,-17677.0,1082130432,32768,128,1,-566.8911564625851,-18965.190476190477,29.13201621779528,-1644.7578338455744,1645.0158073299174,-88.9852809752172
131328.0,-338.0,-17955.0,1082130432,32768,128,1,-430.89115646258506,-19243.190476190477,34.26594023229385,-1684.8095325835263,1685.1579497911534,-88.834869410521
131328.0,-598.0,-17863.0,1082130432,32768,128,1,-690.8911564625851,-19151.190476190477,25.55460750378084,-1647.8044196301923,1648.0025616841338,-89.11151240061992
131328.0,-214.0,-17569.0,1082130432,32768,128,1,-306.89115646258506,-18857.190476190477,37.341143777348776,-1663.757504722164,1664.1764917033054,-88.71427728889309
131328.0,-499.0,-16284.0,1082130432,32768,128,1,-591.8911564625851,-17572.190476190477,24.81874198995462,-1516.588140396627,1516.7912043342233,-89.0624466792522
131328.0,-1135.0,-16137.0,1082130432,32768,128,1,-1227.891156462585,-17425.190476190477,3.7054578403713876,-1433.0942185304202,1433.0990090022121,-89.85185438644098
131328.0,191.0,-17521.0,1082130432,32768,128,1,98.10884353741497,-18809.190476190477,50.43034119860854,-1704.1771866514484,1704.9231955770483,-88.30498685912107
131328.0,431.0,-17270.0,1082130432,32768,128,1,338.10884353741494,-18558.190476190477,57.62805988152586,-1708.0935349356255,1709.065392948611,-88.06767451257207
131328.0,241.0,-16215.0,1082130432,32768,128,1,148.10884353741497,-17503.190476190477,48.781771897378235,-1592.1252286591632,1592.8723756165905,-88.24504035962389
131328.0,-241.0,-17490.0,1082130432,32768,128,1,-333.89115646258506,-18778.190476190477,36.262124291489094,-1653.66262256667,1654.0601594053974,-88.74379832493942
131328.0,-584.0,-17167.0,1082130432,32768,128,1,-676.8911564625851,-18455.190476190477,24.263566042382834,-1586.6920832584026,1586.8775906515232,-89.12390589371495
131328.0,-1261.0,-16051.0,1082130432,32768,128,1,-1353.891156462585,-17339.190476190477,-0.6201831215109976,-1411.4324599399129,1411.432596194072,-90.0251757516633
131328.0,-386.0,-16566.0,1082130432,32768,128,1,-478.89115646258506,-17854.190476190477,29.21252809987774,-1554.4591017424418,1554.7335690683165,-88.92338269254039
131328.0,-146.0,-16454.0,1082130432,32768,128,1,-238.89115646258503,-17742.190476190477,36.75927937522192,-1570.8892322699558,1571.3192624931053,-88.65950620547025
131328.0,71.0,-16510.0,1082130432,32768,128,1,-21.89115646258503,-17798.190476190477,43.97770098453745,-1599.903087908263,1600.5073973219492,-88.42546567423446
131328.0,-1398.0,-17621.0,1082130432,32768,128,1,-1490.891156462585,-18909.190476190477,-1.1463479838652049,-1537.640574415697,1537.6410017306168,-90.04271537201414
131328.0,-48.0,-16550.0,1082130432,32768,128,1,-140.89115646258503,-17838.190476190477,40.19676554239011,-1590.3580588537434,1590.865970256802,-88.55214066299315
131328.0,-766.0,-16503.0,1082130432,32768,128,1,-858.8911564625851,-17791.190476190477,16.660022035883106,-1506.8081888449908,1506.9002867822933,-89.36653512867491
131328.0,403.0,-17278.0,1082130432,32768,128,1,310.10884353741494,-18566.190476190477,56.73488303512206,-1705.720548508138,1706.6638323219697,-88.09495677567364
131328.0,-1057.0,-17029.0,1082130432,32768,128,1,-1149.891156462585,-18317.190476190477,8.489388399168298,-1522.0152730721074,1522.0389486409847,-89.68042299547434
131328.0,-200.0,-17437.0,1082130432,32768,128,1,-292.89115646258506,-18725.190476190477,37.46632089241658,-1653.4205150067917,1653.8449518157795,-88.70190629737094
131328.0,-910.0,-16552.0,1082130432,32768,128,1,-1002.8911564625851,-17840.190476190477,12.086270600301283,-1495.3116152994987,1495.3604598178392,-89.53690106564726
131328.0,-911.0,-17324.0,1082130432,32768,128,1,-1003.8911564625851,-18612.190476190477,13.992165943443489,-1564.702150140353,1564.764710543292,-89.48765285052292
131328.0,-350.0,-15670.0,1082130432,32768,128,1,-442.89115646258506,-16958.190476190477,28.13684686843336,-1477.7716979522029,1478.0395371640889,-88.90921729777938
131328.0,64.0,-16577.0,1082130432,32768,128,1,-28.89115646258503,-17865.190476190477,43.91762345284834,-1605.1616099763328,1605.7622961670133,-88.43276412108018
131328.0,232.0,-17488.0,1082130432,32768,128,1,139.10884353741497,-18776.190476190477,51.68475831643198,-1705.7356232992445,1706.5184824180164,-88.2644363587854
131328.0,-341.0,-17396.0,1082130432,32768,128,1,-433.89115646258506,-18684.190476190477,32.7644269579275,-1634.152907252896,1634.481334233271,-88.85138539635811
131328.0,-1168.0,-16867.0,1082130432,32768,128,1,-1260.891156462585,-18155.190476190477,4.462158608703888,-1495.168520123093,1495.1751785080332,-89.82900783869188
131328.0,-440.0,-16464.0,1082130432,32768,128,1,-532.8911564625851,-17752.190476190477,27.195106575467047,-1539.3108612129422,1539.5510713418314,-88.98785697833145
131328.0,-915.0,-17604.0,1082130432,32768,128,1,-1007.8911564625851,-18892.190476190477,14.564786743820783,-1589.4678827462863,1589.5346121726495,-89.4749957117536
131328.0,-212.0,-16148.0,1082130432,32768,128,1,-304.89115646258506,-17436.190476190477,33.838209269974456,-1536.049781917653,1536.422453928563,-88.73801418095762
131328.0,176.0,-18111.0,1082130432,32768,128,1,83.10884353741497,-19399.190476190477,51.422597311416496,-1755.6361671471873,1756.3890898401523,-88.32228582513427
131328.0,-153.0,-15717.0,1082130432,32768,128,1,-245.89115646258503,-17005.190476190477,34.68033706431557,-1503.7658771895155,1504.1657286278157,-88.67886031591458
131328.0,-1387.0,-16575.0,1082130432,32768,128,1,-1479.891156462585,-17863.190476190477,-3.41409831806687,-1444.687299683474,1444.6913337921196,-90.1354016612182
131328.0,71.0,-17719.0,1082130432,32768,128,1,-21.89115646258503,-19007.190476190477,47.01353123089769,-1708.7459852621796,1709.3926156001771,-88.42399188943632
131328.0,-448.0,-16562.0,1082130432,32768,128,1,-540.8911564625851,-17850.190476190477,27.180254235925158,-1547.2497552275302,1547.488472096636,-88.9935990061651
131328.0,-952.0,-16376.0,1082130432,32768,128,1,-1044.891156462585,-17664.190476190477,10.274432471873645,-1474.8270201061282,1474.862808263108,-89.60085346527624
131328.0,364.0,-16586.0,1082130432,32768,128,1,271.10884353741494,-17874.190476190477,53.7252053979034,-1639.1133274828994,1639.9935664590607,-88.12268875136895
131328.0,-1149.0,-16619.0,1082130432,32768,128,1,-1241.891156462585,-17907.190476190477,4.459139770982716,-1474.9407318800945,1474.9474724499464,-89.82678008328507
131328.0,-212.0,-18013.0,1082130432,32768,128,1,-304.89115646258506,-19301.190476190477,38.5212724705219,-1703.9505292832896,1704.3858995771911,-88.70493279580688
131328.0,-685.0,-15975.0,1082130432,32768,128,1,-777.8911564625851,-17263.190476190477,17.976145722191998,-1468.2220193679273,1468.3320605271342,-89.29853536566765
131328.0,676.0,-16208.0,1082130432,32768,128,1,583.1088435374149,-17496.190476190477,62.952419649519896,-1639.5501734754914,1640.7582937420257,-87.8011426131362
131328.0,-934.0,-16279.0,1082130432,32768,128,1,-1026.891156462585,-17567.190476190477,10.617961927675395,-1468.0828690556943,1468.1212659485238,-89.5856134480681
131328.0,-542.0,-17538.0,1082130432,32768,128,1,-634.8911564625851,-18826.190476190477,26.56505421054599,-1624.7319844765982,1624.949144892379,-89.06327327175477
131328.0,-142.0,-17404.0,1082130432,32768,128,1,-234.89115646258503,-18692.190476190477,39.27522036394563,-1656.8569684359975,1657.322405806897,-88.64207770420082
131328.0,-1002.0,-16740.0,1082130432,32768,128,1,-1094.891156462585,-18028.190476190477,9.557615427304647,-1502.0733459169498,1502.103752916821,-89.63543482249719
131328.0,160.0,-17388.0,1082130432,32768,128,1,67.10884353741497,-18676.190476190477,49.08525988096377,-1688.7789488337255,1689.4921428528528,-88.33513636581097
131328.0,-702.0,-16097.0,1082130432,32768,128,1,-794.8911564625851,-17385.190476190477,17.7280085215517,-1477.3273222533317,1477.4336869593637,-89.31248051775493
131328.0,-1081.0,-17110.0,1082130432,32768,128,1,-1173.891156462585,-18398.190476190477,7.909982875600754,-1526.6561593041397,1526.6766509547328,-89.70313906207015
131328.0,241.0,-17098.0,1082130432,32768,128,1,148.10884353741497,-18386.190476190477,50.99900771833448,-1671.6192554279876,1672.3970323777407,-88.25251964152929
131328.0,-1193.0,-16739.0,1082130432,32768,128,1,-1285.891156462585,-18027.190476190477,3.325332074532149,-1480.8832478095508,1480.8869813312458,-89.8713422051327
131328.0,28.0,-16276.0,1082130432,32768,128,1,-64.89115646258503,-17564.190476190477,41.98760674807005,-1574.0864429372596,1574.6463377404164,-88.47203922977576
131328.0,-1116.0,-16276.0,1082130432,32768,128,1,-1208.891156462585,-17564.190476190477,4.674206004586864,-1447.7069607059211,1447.714506481906,-89.81500997556054
131328.0,-1319.0,-16909.0,1082130432,32768,128,1,-1411.891156462585,-18197.190476190477,-0.35748627108205966,-1482.2684550772753,1482.2684981856717,-90.01381831617586
131328.0,-850.0,-16889.0,1082130432,32768,128,1,-942.8911564625851,-18177.190476190477,14.889482852488438,-1532.2790797214348,1532.351420155175,-89.44326220455332
131328.0,-479.0,-16215.0,1082130432,32768,128,1,-571.8911564625851,-17503.190476190477,25.29781338749371,-1512.5856943876913,1512.7972310354362,-89.04182432913336
131328.0,269.0,-17012.0,1082130432,32768,128,1,176.10884353741497,-18300.190476190477,51.69632454884407,-1666.9701194455447,1667.7715338427363,-88.22370409588721
