,I,Q
103,30.623437679172827,-40.90439893644343
104,30.62907503538091,-40.8908360459766
105,30.62907503538091,-40.8908360459766
106,30.619457349464497,-40.894807087232856
107,30.60983966354809,-40.898778128489106
108,30.600221977631684,-40.90274916974536
109,30.60702098544405,-40.90555957372252
110,30.616638671360455,-40.90158853246626
111,30.61265834165213,-40.8919966832557
112,30.59507999631907,-40.8767840260908
113,30.581481980694335,-40.87116321813648
114,30.58546231040266,-40.88075506734705
115,30.58944264011099,-40.890346916557625
116,30.587785613611228,-40.91350165623503
117,30.60138362923596,-40.91912246418934
118,30.616638671360455,-40.90158853246626
119,30.605859333839764,-40.88918627927854
120,30.596241647923357,-40.89315732053479
121,30.60983966354809,-40.898778128489106
122,30.616638671360455,-40.90158853246626
123,30.622276027568535,-40.88802564199944
124,30.61431536815189,-40.86884194357829
125,30.60469768223548,-40.872812984834546
126,30.601879004131437,-40.87959443006796
127,30.59226131821503,-40.88356547132422
128,30.596241647923357,-40.89315732053479
129,30.605859333839764,-40.88918627927854
130,30.59226131821503,-40.88356547132422
131,30.57302594638221,-40.89150755383672
132,30.580986605798863,-40.91069125225787
133,30.60983966354809,-40.898778128489106
134,30.622276027568535,-40.88802564199944
135,30.61265834165213,-40.8919966832557
136,30.60304065573572,-40.89596772451195
137,30.596241647923357,-40.89315732053479
138,30.593422969819315,-40.899938765768205
139,30.583805283902908,-40.903909807024455
140,30.58546231040266,-40.88075506734705
141,30.611496690047847,-40.875623388811704
142,30.63869272129732,-40.88686500472035
143,30.630236686985196,-40.90720934042059
144,30.617800322964747,-40.917961826910265
145,30.593422969819315,-40.899938765768205
146,30.59226131821503,-40.88356547132422
147,30.597898674423114,-40.87000258085738
148,30.597898674423114,-40.87000258085738
149,30.60469768223548,-40.872812984834546
150,30.611496690047847,-40.875623388811704
151,30.618295697860216,-40.87843379278887
152,30.611496690047847,-40.875623388811704
153,30.60469768223548,-40.872812984834546
154,30.61547701975617,-40.88521523802228
155,30.62907503538091,-40.8908360459766
156,30.623437679172827,-40.90439893644343
157,30.60983966354809,-40.898778128489106
158,30.601879004131437,-40.87959443006796
159,30.611496690047847,-40.875623388811704
160,30.6086780119438,-40.88240483404512
161,30.599060326027395,-40.886375875301376
162,30.61265834165213,-40.8919966832557
163,30.61265834165213,-40.8919966832557
164,30.599060326027395,-40.886375875301376
165,30.605859333839764,-40.88918627927854
166,30.62907503538091,-40.8908360459766
167,30.63869272129732,-40.88686500472035
168,30.62509470567258,-40.881244196766026
