,I,Q
220,29.73609903929676,-40.81574265826225
221,29.740079369005088,-40.82533450747283
222,29.734442012797004,-40.838897397939654
223,29.74124102060937,-40.84170780191682
224,29.74124102060937,-40.84170780191682
225,29.73842234250533,-40.84848924715023
226,29.752020358130064,-40.854110055104556
227,29.742402672213657,-40.858081096360806
228,29.725985978484882,-40.85924173363989
229,29.722005648776555,-40.84964988442932
230,29.734442012797004,-40.838897397939654
231,29.744059698713414,-40.8349263566834
232,29.74124102060937,-40.84170780191682
233,29.728804656588924,-40.852460288406476
234,29.71636829256847,-40.86321277489615
235,29.7299663081932,-40.86883358285048
236,29.747544653526262,-40.88404624001536
237,29.750363331630304,-40.87726479478195
238,29.742402672213657,-40.858081096360806
239,29.73278498629725,-40.862052137617056
240,29.743564323817935,-40.87445439080479
241,29.75600068783839,-40.86370190431512
242,29.754839036234102,-40.84732860987114
243,29.745221350317696,-40.85129965112739
244,29.73278498629725,-40.862052137617056
245,29.728804656588924,-40.852460288406476
246,29.725985978484882,-40.85924173363989
247,29.720348622276795,-40.87280462410672
248,29.71354961446443,-40.869994220129556
249,29.742402672213657,-40.858081096360806
250,29.772417381567163,-40.862541267036036
251,29.779216389379535,-40.8653516710132
252,29.75881936594243,-40.856920459081714
253,29.752020358130064,-40.854110055104556
254,29.749201680026022,-40.860891500337964
255,29.739583994109616,-40.86486254159422
256,29.739583994109616,-40.86486254159422
257,29.746383001921984,-40.86767294557138
258,29.746383001921984,-40.86767294557138
259,29.731623334692962,-40.84567884317307
260,29.74289804710913,-40.81855306223942
261,29.768932426754308,-40.81342138370407
262,29.77689308617096,-40.83260508212522
263,29.782035067483577,-40.858570225779786
264,29.773579033171455,-40.87891456148002
265,29.763961347255037,-40.88288560273628
266,29.750363331630304,-40.87726479478195
267,29.750363331630304,-40.87726479478195
268,29.746383001921984,-40.86767294557138
269,29.73278498629725,-40.862052137617056
270,29.73560366440129,-40.85527069238364
271,29.75318200973435,-40.870483349548536
272,29.763961347255037,-40.88288560273628
273,29.75318200973435,-40.870483349548536
274,29.73560366440129,-40.85527069238364
275,29.728804656588924,-40.852460288406476
276,29.725985978484882,-40.85924173363989
277,29.7299663081932,-40.86883358285048
278,29.723167300380837,-40.86602317887331
279,29.731623334692962,-40.84567884317307
280,29.75367738462982,-40.83095531542715
281,29.757657714338148,-40.84054716463773
282,29.750858706525783,-40.83773676066056
283,29.75367738462982,-40.83095531542715
284,29.754839036234102,-40.84732860987114
285,29.75600068783839,-40.86370190431512
286,29.765618373754798,-40.85973086305887
287,29.76163804404647,-40.8501390138483
288,29.752020358130064,-40.854110055104556
289,29.742402672213657,-40.858081096360806
290,29.742402672213657,-40.858081096360806
291,29.752020358130064,-40.854110055104556
292,29.764456722150516,-40.843357568614884
293,29.76163804404647,-40.8501390138483
294,29.752020358130064,-40.854110055104556
295,29.745221350317696,-40.85129965112739
296,29.73560366440129,-40.85527069238364
297,29.749201680026022,-40.860891500337964
298,29.750363331630304,-40.87726479478195
299,29.740745645713897,-40.8812358360382
300,29.73676531600557,-40.871643986827635
301,29.742402672213657,-40.858081096360806
302,29.73560366440129,-40.85527069238364
303,29.728804656588924,-40.852460288406476
304,29.73560366440129,-40.85527069238364
305,29.73560366440129,-40.85527069238364
306,29.73560366440129,-40.85527069238364
307,29.739583994109616,-40.86486254159422
308,29.743564323817935,-40.87445439080479
309,29.749201680026022,-40.860891500337964
310,29.764456722150516,-40.843357568614884
311,29.764456722150516,-40.843357568614884
312,29.752020358130064,-40.854110055104556
313,29.746383001921984,-40.86767294557138
314,29.743564323817935,-40.87445439080479
315,29.759981017546718,-40.873293753525694
316,29.762799695650756,-40.86651230829228
317,29.75600068783839,-40.86370190431512
318,29.748040028421737,-40.84451820589398
319,29.746878376817456,-40.82814491144999
320,29.750858706525783,-40.83773676066056
321,29.765618373754798,-40.85973086305887
322,29.775236059671204,-40.85575982180262
323,29.76163804404647,-40.8501390138483
324,29.748040028421737,-40.84451820589398
325,29.754839036234102,-40.84732860987114
326,29.748040028421737,-40.84451820589398
327,29.734442012797004,-40.838897397939654
328,29.722005648776555,-40.84964988442932
329,29.725985978484882,-40.85924173363989
330,29.73560366440129,-40.85527069238364
331,29.748040028421737,-40.84451820589398
332,29.748040028421737,-40.84451820589398
333,29.73842234250533,-40.84848924715023
334,29.739583994109616,-40.86486254159422
335,29.75716233944267,-40.880075198759116
336,29.762799695650756,-40.86651230829228
337,29.750858706525783,-40.83773676066056
338,29.73726069090105,-40.83211595270624
339,29.74124102060937,-40.84170780191682
340,29.75600068783839,-40.86370190431512
341,29.759981017546718,-40.873293753525694
342,29.750363331630304,-40.87726479478195
343,29.73676531600557,-40.871643986827635
344,29.73278498629725,-40.862052137617056
345,29.73842234250533,-40.84848924715023
346,29.74124102060937,-40.84170780191682
347,29.745221350317696,-40.85129965112739
348,29.75881936594243,-40.856920459081714
349,29.754839036234102,-40.84732860987114
350,29.749201680026022,-40.860891500337964
351,29.750363331630304,-40.87726479478195
352,29.75318200973435,-40.870483349548536
353,29.739583994109616,-40.86486254159422
354,29.752020358130064,-40.854110055104556
355,29.768437051858836,-40.85294941782546
356,29.748040028421737,-40.84451820589398
357,29.731623334692962,-40.84567884317307
358,29.74124102060937,-40.84170780191682
359,29.74124102060937,-40.84170780191682
360,29.744059698713414,-40.8349263566834
361,29.744059698713414,-40.8349263566834
362,29.727643004984635,-40.836086993962496
363,29.731623334692962,-40.84567884317307
364,29.73560366440129,-40.85527069238364
365,29.73560366440129,-40.85527069238364
366,29.731623334692962,-40.84567884317307
367,29.742402672213657,-40.858081096360806
368,29.75716233944267,-40.880075198759116
369,29.747544653526262,-40.88404624001536
370,29.73112795979749,-40.88520687729446
371,29.743564323817935,-40.87445439080479
372,29.754839036234102,-40.84732860987114
373,29.748040028421737,-40.84451820589398
374,29.7299663081932,-40.86883358285048
375,29.7299663081932,-40.86883358285048
376,29.752020358130064,-40.854110055104556
377,29.744059698713414,-40.8349263566834
378,29.73726069090105,-40.83211595270624
379,29.73842234250533,-40.84848924715023
380,29.752020358130064,-40.854110055104556
381,29.754839036234102,-40.84732860987114
382,29.76047639244219,-40.83376571940431
383,29.756496062733863,-40.82417387019373
384,29.744059698713414,-40.8349263566834
385,29.73842234250533,-40.84848924715023
386,29.73726069090105,-40.83211595270624
387,29.746878376817456,-40.82814491144999
388,29.75881936594243,-40.856920459081714
389,29.75600068783839,-40.86370190431512
390,29.742402672213657,-40.858081096360806
391,29.725985978484882,-40.85924173363989
392,29.73842234250533,-40.84848924715023
393,29.763295070546228,-40.8269842741709
394,29.750858706525783,-40.83773676066056
395,29.73560366440129,-40.85527069238364
396,29.745221350317696,-40.85129965112739
397,29.765618373754798,-40.85973086305887
398,29.75434366133863,-40.88685664399252
399,29.73112795979749,-40.88520687729446
400,29.73676531600557,-40.871643986827635
401,29.750363331630304,-40.87726479478195
402,29.75434366133863,-40.88685664399252
403,29.746383001921984,-40.86767294557138
404,29.74124102060937,-40.84170780191682
405,29.750858706525783,-40.83773676066056
406,29.754839036234102,-40.84732860987114
407,29.73842234250533,-40.84848924715023
408,29.73560366440129,-40.85527069238364
409,29.73560366440129,-40.85527069238364
410,29.73560366440129,-40.85527069238364
411,29.746383001921984,-40.86767294557138
412,29.75600068783839,-40.86370190431512
413,29.75881936594243,-40.856920459081714
414,29.757657714338148,-40.84054716463773
415,29.749697054921494,-40.821363466216575
416,29.745716725213168,-40.811771617005995
417,29.76047639244219,-40.83376571940431
418,29.762799695650756,-40.86651230829228
419,29.749201680026022,-40.860891500337964
420,29.739583994109616,-40.86486254159422
421,29.73676531600557,-40.871643986827635
422,29.740745645713897,-40.8812358360382
423,29.746383001921984,-40.86767294557138
424,29.749201680026022,-40.860891500337964
425,29.762799695650756,-40.86651230829228
426,29.762799695650756,-40.86651230829228
427,29.754839036234102,-40.84732860987114
428,29.76047639244219,-40.83376571940431
429,29.76163804404647,-40.8501390138483
430,29.743564323817935,-40.87445439080479
431,29.7299663081932,-40.86883358285048
432,29.7299663081932,-40.86883358285048
433,29.739583994109616,-40.86486254159422
434,29.73560366440129,-40.85527069238364
435,29.728804656588924,-40.852460288406476
436,29.746383001921984,-40.86767294557138
437,29.762799695650756,-40.86651230829228
438,29.76163804404647,-40.8501390138483
439,29.75367738462982,-40.83095531542715
440,29.750858706525783,-40.83773676066056
441,29.74124102060937,-40.84170780191682
442,29.74124102060937,-40.84170780191682
443,29.742402672213657,-40.858081096360806
444,29.749201680026022,-40.860891500337964
445,29.77125572996288,-40.84616797259204
446,29.786510772087368,-40.82863404086896
447,29.770094078358596,-40.829794678148055
448,29.745221350317696,-40.85129965112739
449,29.73278498629725,-40.862052137617056
450,29.728804656588924,-40.852460288406476
451,29.734442012797004,-40.838897397939654
452,29.724824326880597,-40.84286843919591
453,29.71802531906823,-40.84005803521875
454,29.74124102060937,-40.84170780191682
455,29.754839036234102,-40.84732860987114
456,29.742402672213657,-40.858081096360806
457,29.723167300380837,-40.86602317887331
458,29.725985978484882,-40.85924173363989
459,29.734442012797004,-40.838897397939654
460,29.731623334692962,-40.84567884317307
461,29.739583994109616,-40.86486254159422
462,29.73676531600557,-40.871643986827635
463,29.725985978484882,-40.85924173363989
464,29.731623334692962,-40.84567884317307
465,29.731623334692962,-40.84567884317307
466,29.728804656588924,-40.852460288406476
467,29.719186970672517,-40.85643132966273
468,29.73842234250533,-40.84848924715023
469,29.752020358130064,-40.854110055104556
470,29.746383001921984,-40.86767294557138
471,29.73278498629725,-40.862052137617056
472,29.734442012797004,-40.838897397939654
473,29.74124102060937,-40.84170780191682
474,29.73278498629725,-40.862052137617056
475,29.743564323817935,-40.87445439080479
476,29.759981017546718,-40.873293753525694
477,29.76163804404647,-40.8501390138483
478,29.757657714338148,-40.84054716463773
479,29.754839036234102,-40.84732860987114
480,29.754839036234102,-40.84732860987114
481,29.75881936594243,-40.856920459081714
482,29.75716233944267,-40.880075198759116
483,29.75600068783839,-40.86370190431512
484,29.754839036234102,-40.84732860987114
485,29.752020358130064,-40.854110055104556
486,29.768437051858836,-40.85294941782546
487,29.787672423691664,-40.84500733531295
488,29.787672423691664,-40.84500733531295
489,29.768437051858836,-40.85294941782546
490,29.742402672213657,-40.858081096360806
491,29.7299663081932,-40.86883358285048
492,29.739583994109616,-40.86486254159422
493,29.742402672213657,-40.858081096360806
494,29.745221350317696,-40.85129965112739
495,29.76163804404647,-40.8501390138483
496,29.76047639244219,-40.83376571940431
497,29.746878376817456,-40.82814491144999
498,29.722005648776555,-40.84964988442932
499,29.725985978484882,-40.85924173363989
500,29.742402672213657,-40.858081096360806
501,29.752020358130064,-40.854110055104556
502,29.746383001921984,-40.86767294557138
503,29.73394663790153,-40.87842543206104
504,29.73394663790153,-40.87842543206104
505,29.75318200973435,-40.870483349548536
506,29.765618373754798,-40.85973086305887
507,29.75881936594243,-40.856920459081714
508,29.742402672213657,-40.858081096360806
509,29.73560366440129,-40.85527069238364
510,29.745221350317696,-40.85129965112739
511,29.748040028421737,-40.84451820589398
512,29.748040028421737,-40.84451820589398
513,29.748040028421737,-40.84451820589398
514,29.748040028421737,-40.84451820589398
515,29.73560366440129,-40.85527069238364
516,29.7299663081932,-40.86883358285048
517,29.727147630089163,-40.875615028083885
518,29.746383001921984,-40.86767294557138
519,29.752020358130064,-40.854110055104556
520,29.745221350317696,-40.85129965112739
521,29.739583994109616,-40.86486254159422
522,29.73676531600557,-40.871643986827635
523,29.745221350317696,-40.85129965112739
524,29.745221350317696,-40.85129965112739
525,29.746383001921984,-40.86767294557138
526,29.73676531600557,-40.871643986827635
527,29.73676531600557,-40.871643986827635
528,29.752020358130064,-40.854110055104556
529,29.76163804404647,-40.8501390138483
530,29.75600068783839,-40.86370190431512
531,29.75716233944267,-40.880075198759116
532,29.769598703463124,-40.869322712269444
533,29.75881936594243,-40.856920459081714
534,29.745221350317696,-40.85129965112739
535,29.76163804404647,-40.8501390138483
536,29.75881936594243,-40.856920459081714
537,29.742402672213657,-40.858081096360806
538,29.742402672213657,-40.858081096360806
539,29.754839036234102,-40.84732860987114
540,29.750858706525783,-40.83773676066056
541,29.73046168308868,-40.82930554872908
542,29.723662675276316,-40.82649514475192
543,29.740079369005088,-40.82533450747283
544,29.75367738462982,-40.83095531542715
545,29.757657714338148,-40.84054716463773
546,29.752020358130064,-40.854110055104556
547,29.746383001921984,-40.86767294557138
548,29.746383001921984,-40.86767294557138
549,29.742402672213657,-40.858081096360806
550,29.734442012797004,-40.838897397939654
551,29.74124102060937,-40.84170780191682
552,29.765618373754798,-40.85973086305887
553,29.769598703463124,-40.869322712269444
554,29.749201680026022,-40.860891500337964
555,29.73560366440129,-40.85527069238364
556,29.745221350317696,-40.85129965112739
557,29.757657714338148,-40.84054716463773
558,29.748040028421737,-40.84451820589398
559,29.739583994109616,-40.86486254159422
560,29.746383001921984,-40.86767294557138
561,29.762799695650756,-40.86651230829228
562,29.769598703463124,-40.869322712269444
563,29.762799695650756,-40.86651230829228
564,29.75600068783839,-40.86370190431512
565,29.745221350317696,-40.85129965112739
566,29.73842234250533,-40.84848924715023
567,29.764456722150516,-40.843357568614884
568,29.77689308617096,-40.83260508212522
569,29.767275400254555,-40.83657612338147
570,29.75881936594243,-40.856920459081714
571,29.75600068783839,-40.86370190431512
572,29.749201680026022,-40.860891500337964
573,29.748040028421737,-40.84451820589398
574,29.744059698713414,-40.8349263566834
575,29.75367738462982,-40.83095531542715
576,29.774074408066923,-40.839386527358634
577,29.77805473777525,-40.8489783765692
578,29.752020358130064,-40.854110055104556
579,29.73278498629725,-40.862052137617056
580,29.73560366440129,-40.85527069238364
581,29.757657714338148,-40.84054716463773
582,29.767275400254555,-40.83657612338147
583,29.757657714338148,-40.84054716463773
584,29.73842234250533,-40.84848924715023
585,29.749201680026022,-40.860891500337964
586,29.75318200973435,-40.870483349548536
587,29.75600068783839,-40.86370190431512
588,29.76163804404647,-40.8501390138483
589,29.76163804404647,-40.8501390138483
590,29.746383001921984,-40.86767294557138
591,29.727147630089163,-40.875615028083885
592,29.739583994109616,-40.86486254159422
593,29.76163804404647,-40.8501390138483
594,29.752020358130064,-40.854110055104556
595,29.725985978484882,-40.85924173363989
596,29.722005648776555,-40.84964988442932
597,29.731623334692962,-40.84567884317307
598,29.752020358130064,-40.854110055104556
599,29.75881936594243,-40.856920459081714
600,29.75881936594243,-40.856920459081714
601,29.745221350317696,-40.85129965112739
602,29.73560366440129,-40.85527069238364
603,29.745221350317696,-40.85129965112739
604,29.754839036234102,-40.84732860987114
605,29.757657714338148,-40.84054716463773
606,29.750858706525783,-40.83773676066056
607,29.750858706525783,-40.83773676066056
608,29.740079369005088,-40.82533450747283
609,29.73726069090105,-40.83211595270624
610,29.748040028421737,-40.84451820589398
611,29.745221350317696,-40.85129965112739
612,29.742402672213657,-40.858081096360806
613,29.746383001921984,-40.86767294557138
614,29.75318200973435,-40.870483349548536
615,29.754839036234102,-40.84732860987114
616,29.75367738462982,-40.83095531542715
617,29.750858706525783,-40.83773676066056
618,29.754839036234102,-40.84732860987114
619,29.74124102060937,-40.84170780191682
620,29.73726069090105,-40.83211595270624
621,29.744059698713414,-40.8349263566834
622,29.754839036234102,-40.84732860987114
623,29.77125572996288,-40.84616797259204
624,29.767275400254555,-40.83657612338147
625,29.757657714338148,-40.84054716463773
626,29.76163804404647,-40.8501390138483
627,29.773579033171455,-40.87891456148002
628,29.75716233944267,-40.880075198759116
629,29.746383001921984,-40.86767294557138
630,29.75600068783839,-40.86370190431512
631,29.772417381567163,-40.862541267036036
632,29.768437051858836,-40.85294941782546
633,29.768437051858836,-40.85294941782546
634,29.77805473777525,-40.8489783765692
635,29.764456722150516,-40.843357568614884
636,29.752020358130064,-40.854110055104556
637,29.75318200973435,-40.870483349548536
638,29.749201680026022,-40.860891500337964
639,29.748040028421737,-40.84451820589398
640,29.750858706525783,-40.83773676066056
641,29.745221350317696,-40.85129965112739
642,29.73560366440129,-40.85527069238364
643,29.746383001921984,-40.86767294557138
644,29.766780025359083,-40.87610415750286
645,29.759981017546718,-40.873293753525694
646,29.745221350317696,-40.85129965112739
647,29.75367738462982,-40.83095531542715
648,29.78369209398333,-40.83541548610238
649,29.77125572996288,-40.84616797259204
650,29.752020358130064,-40.854110055104556
651,29.752020358130064,-40.854110055104556
652,29.76163804404647,-40.8501390138483
653,29.739583994109616,-40.86486254159422
654,29.73112795979749,-40.88520687729446
655,29.75600068783839,-40.86370190431512
656,29.767275400254555,-40.83657612338147
657,29.76163804404647,-40.8501390138483
658,29.73676531600557,-40.871643986827635
659,29.727147630089163,-40.875615028083885
660,29.73676531600557,-40.871643986827635
661,29.75318200973435,-40.870483349548536
