frq,I,Q,I_offset,Q_offset,Z_real,Z_imag,Z_mag,Z_angle
4104,38.66,-25.53,3293.732785087719,-309.4757017543859,159.8583251000629,15.933123578323418,160.65039225211848,5.691887850465517
4104,38.56,-25.27,3293.632785087719,-309.2157017543859,159.82651878535637,16.009147668959542,160.62630206828652,5.719997344201777
4104,38.69,-25.37,3293.7627850877193,-309.31570175438594,159.84226968206218,15.982976229953593,160.639368481952,5.710149246448305
4104,38.66,-25.3,3293.732785087719,-309.24570175438595,159.8335882015128,16.0033411082765,160.63275769281503,5.717685208065377
4104,38.72,-25.41,3293.792785087719,-309.35570175438596,159.84772461062673,15.971770159885452,160.6436818092606,5.705978702653475
4104,38.61,-25.33,3293.6827850877194,-309.2757017543859,159.83489332141178,15.992506176235892,160.63297723961924,5.713793371960652
4104,38.58,-25.53,3293.652785087719,-309.4757017543859,159.85525080872557,15.930441780266037,160.64706715790052,5.691044832426473
4104,38.71,-25.33,3293.7827850877193,-309.2757017543859,159.83873618558346,15.995858423807633,160.63713478557517,5.714846642796173
4104,38.66,-25.27,3293.732785087719,-309.2157017543859,159.83036164952802,16.012499916531254,160.63045993396094,5.7210504982244705
4104,38.73,-25.42,3293.8027850877193,-309.36570175438595,159.84918441437216,15.969052448557704,160.64486420064833,5.704962437934401
4104,38.58,-25.34,3293.652785087719,-309.2857017543859,159.83481597948852,15.988447565879454,160.63249626013982,5.71235565098186
4104,38.56,-25.47,3293.632785087719,-309.41570175438596,159.84802913192163,15.948088947261198,160.64163208343416,5.6975634157326
4104,38.64,-25.4,3293.712785087719,-309.3457017543859,159.84357480196113,15.972141297912984,160.63958946383872,5.706257580854502
4104,38.54,-25.37,3293.612785087719,-309.31570175438594,159.83650538580468,15.977947858595996,160.63313254655273,5.708569159357818
4104,38.52,-25.53,3293.592785087719,-309.4757017543859,159.85294509022256,15.928430431723015,160.64457336006078,5.690412545995262
4104,38.64,-25.29,3293.712785087719,-309.23570175438596,159.83174411135022,16.005723594847055,160.63116015727078,5.718596324705318
4104,38.69,-25.31,3293.7627850877193,-309.25570175438594,159.8358165780926,16.0012938464631,160.63477103649296,5.71687943046668
4104,38.66,-25.31,3293.732785087719,-309.25570175438594,159.83466371884106,16.000288172191574,160.633523735577,5.716563466075244
4104,38.71,-25.23,3293.7827850877193,-309.17570175438595,159.82798101230082,16.02638778465679,160.62947618632325,5.7260642100458545
4104,38.57,-25.32,3293.6427850877194,-309.26570175438593,159.83228065841485,15.994218213292115,160.6305480185033,5.714493790559123
4104,38.66,-25.48,3293.732785087719,-309.42570175438595,159.85294751342155,15.948388258747983,160.64655588209936,5.697495489811868
4104,38.67,-25.45,3293.7427850877193,-309.3957017543859,159.85010524785395,15.957882291759944,160.64467048423253,5.70096555757239
4104,38.76,-25.35,3293.8327850877195,-309.29570175438596,159.84280865232583,15.991428675423663,160.64074597979558,5.713129896703718
4104,38.49,-25.49,3293.562785087719,-309.43570175438595,159.84749016165802,15.939636501791142,160.64025685609005,5.6945826485664375
4104,38.59,-25.29,3293.6627850877194,-309.23570175438596,159.8298226792644,16.0040474710612,160.62908128088475,5.71806972504213
4104,38.72,-25.39,3293.792785087719,-309.3357017543859,159.8455735759702,15.977876032055292,160.6421486233505,5.708221954491067
4104,38.54,-25.37,3293.612785087719,-309.31570175438594,159.83650538580468,15.977947858595996,160.63313254655273,5.708569159357818
4104,38.55,-25.53,3293.6227850877194,-309.4757017543859,159.85409794947407,15.929436105994526,160.6458202565352,5.690728691664704
4104,38.62,-25.37,3293.692785087719,-309.31570175438594,159.839579677142,15.980629656653377,160.63645836356247,5.709411887739407
4104,38.5,-25.51,3293.5727850877192,-309.4557017543859,159.8500254827317,15.933865854378482,160.64220718072602,5.692444879835242
4104,38.71,-25.49,3293.7827850877193,-309.43570175438595,159.85594446283568,15.947011446448968,160.6494013502023,5.696900761101423
4104,38.65,-25.27,3293.7227850877193,-309.2157017543859,159.82997736311086,16.01216469177409,160.63004414495137,5.720945185275662
4104,38.72,-25.42,3293.792785087719,-309.36570175438595,159.848800127955,15.968717223800525,160.64444849455774,5.7048570927926825
4104,39.02,-25.06,3294.092785087719,-309.00570175438594,159.82161009665248,16.088679665572727,160.62936427461767,5.74839931022728
4104,38.9,-25.31,3293.9727850877193,-309.25570175438594,159.8438865928531,16.008333566363746,160.64350227967782,5.719091043821984
4104,38.85,-25.35,3293.922785087719,-309.29570175438596,159.84626723008031,15.994445698238195,160.64448773793683,5.714077812520528
4104,38.83,-25.12,3293.902785087719,-309.06570175438594,159.8207617586959,16.063992778676948,160.62604942263636,5.739668016720116
4104,38.8,-25.22,3293.8727850877194,-309.16570175438596,159.83036407272704,16.032457743556265,160.632453075085,5.728133684980214
4104,38.85,-25.14,3293.922785087719,-309.0857017543859,159.82368136618675,16.058557356021453,160.62841090478676,5.7376347834736094
4104,38.88,-25.26,3293.9527850877193,-309.2057017543859,159.83774043337743,16.02292779727398,160.63884176015586,5.724488977112697
4104,38.84,-25.2,3293.9127850877194,-309.1457017543859,159.82975018373918,16.039904514754795,160.63258567500844,5.730798453466305
4104,38.88,-25.19,3293.9527850877193,-309.13570175438593,159.8302118120796,16.0442983498684,160.63348379909408,5.732341400080187
4104,38.74,-25.25,3293.812785087719,-309.19570175438594,159.83128490620882,16.02128758675846,160.632254826692,5.724136524016487
4104,38.71,-25.2,3293.7827850877193,-309.1457017543859,159.824754460316,16.035546592911544,160.6271798072597,5.729429688766097
4104,38.75,-25.15,3293.8227850877192,-309.0957017543859,159.82091401934335,16.052152172364828,160.62501719017214,5.735460153899287
4104,38.77,-25.41,3293.842785087719,-309.35570175438596,159.84964604271255,15.973446283671322,160.6457603740535,5.706505410911541
4104,38.71,-25.33,3293.7827850877193,-309.2757017543859,159.83873618558346,15.995858423807633,160.63713478557517,5.714846642796173
4104,38.9,-25.14,3293.9727850877193,-309.0857017543859,159.8256027982726,16.060233479807337,160.63049028517943,5.738161132092428
4104,38.64,-25.35,3293.712785087719,-309.29570175438596,159.8381972153198,15.987405978337563,160.63575703734102,5.71186594025445
4104,38.79,-25.24,3293.862785087719,-309.18570175438595,159.83213082096643,16.02601664662926,160.63356826120923,5.725784809704274
4104,38.89,-25.25,3293.962785087719,-309.19570175438594,159.83704920246632,16.026315958116058,160.63849196547196,5.725716015356082
4104,38.79,-25.33,3293.862785087719,-309.2757017543859,159.84181047692078,15.998540221865014,160.64046086142338,5.715689220210296
4104,38.84,-25.11,3293.9127850877194,-309.05570175438595,159.82007052778482,16.06738093951904,160.6257005393649,5.740895185694504
4104,38.93,-25.22,3294.002785087719,-309.16570175438596,159.8353597961502,16.036815665399487,160.637858856033,5.729502448361703
4104,38.89,-25.23,3293.962785087719,-309.17570175438595,159.8348981678098,16.032421830285884,160.6369609462852,5.727959527901315
4104,38.86,-25.19,3293.9327850877194,-309.13570175438593,159.82944323924525,16.043627900354068,160.63265210526825,5.732130836058116
4104,38.87,-25.24,3293.942785087719,-309.18570175438595,159.83520511230375,16.02869844468664,160.63689478797488,5.726627179328299
4104,38.81,-25.18,3293.882785087719,-309.12570175438594,159.82644628983115,16.045004712653082,160.62980766304037,5.732726250749203
4104,38.87,-25.19,3293.942785087719,-309.13570175438593,159.8298275256624,16.043963125111233,160.63306795190996,5.732236118341706
4104,38.83,-25.11,3293.902785087719,-309.05570175438595,159.81968624136763,16.06704571476186,160.6252846481196,5.740789921000773
4104,38.85,-25.09,3293.922785087719,-309.0357017543859,159.81830377954543,16.073822036446032,160.62458708999193,5.743244280837264
4104,38.93,-25.33,3294.002785087719,-309.2757017543859,159.8471904867611,16.003233368465416,160.64628157774598,5.717163646730226
4104,38.8,-25.25,3293.8727850877194,-309.19570175438594,159.83359062471183,16.023298935301526,160.63474966755481,5.724768335271191
4104,38.89,-25.39,3293.962785087719,-309.3357017543859,159.85210644506202,15.983574852927234,160.64921599560506,5.7100126253638885
4104,38.83,-25.11,3293.902785087719,-309.05570175438595,159.81968624136763,16.06704571476186,160.6252846481196,5.740789921000773
4104,38.93,-25.11,3294.002785087719,-309.05570175438595,159.82352910553928,16.070397962333573,160.6294435849696,5.74184254340896
4104,38.9,-25.22,3293.9727850877193,-309.16570175438596,159.8342069368987,16.03580999112799,160.63661135998518,5.729186588065747
4104,38.79,-25.37,3293.862785087719,-309.31570175438594,159.84611254623385,15.986328477525333,160.64352584008668,5.711202569689715
4104,38.87,-25.13,3293.942785087719,-309.07570175438593,159.82337442169285,16.062280741620725,160.6284777807449,5.738967197855745
4104,38.75,-25.41,3293.8227850877192,-309.35570175438596,159.84887746987823,15.972775834156991,160.6449289465073,5.706294729243924
4104,38.76,-25.37,3293.8327850877195,-309.31570175438594,159.84495968698235,15.985322803253823,160.64227862694565,5.710886578441814
4104,38.73,-25.35,3293.8027850877193,-309.29570175438596,159.84165579307432,15.990423001152124,160.63949873685308,5.712813914951604
4104,38.77,-25.17,3293.842785087719,-309.11570175438595,159.82383362683422,16.046716749709304,160.6273790909364,5.733426969457212
4104,38.82,-25.17,3293.8927850877194,-309.11570175438595,159.82575505892007,16.048392873495175,160.62945836295398,5.733953375926811
4104,38.8,-25.37,3293.8727850877194,-309.31570175438594,159.846496832651,15.986663702282513,160.64394157888614,5.711307899015327
4104,38.83,-25.15,3293.902785087719,-309.0957017543859,159.8239883106807,16.05483397042221,160.62834411569594,5.736302367982728
4104,38.89,-25.23,3293.962785087719,-309.17570175438595,159.8348981678098,16.032421830285884,160.6369609462852,5.727959527901315
4104,38.82,-25.19,3293.8927850877194,-309.13570175438593,159.8279060935766,16.042287001325363,160.6309887241252,5.731709701472587
4104,38.85,-25.07,3293.922785087719,-309.01570175438593,159.81615274488888,16.079927908615858,160.62305799518305,5.745488154556356
4104,38.91,-25.17,3293.982785087719,-309.11570175438595,159.82921363667455,16.051409896309735,160.63320108675262,5.734900873229746
4104,38.85,-25.23,3293.922785087719,-309.17570175438595,159.83336102214113,16.031080931257193,160.6352976511035,5.727538361419465
4104,38.89,-25.28,3293.962785087719,-309.2257017543859,159.8402757544511,16.01715714986132,160.64078895605041,5.722350826730252
4104,38.85,-25.13,3293.922785087719,-309.07570175438593,159.82260584885847,16.061610292106366,160.6276460186573,5.738756661579615
4104,38.75,-25.39,3293.8227850877192,-309.3357017543859,159.84672643522168,15.978881706326831,160.64339579528746,5.708537966682171
4104,38.79,-25.41,3293.862785087719,-309.35570175438596,159.85041461554692,15.974116733185681,160.64659180377186,5.7067160903983964
4104,38.81,-25.11,3293.882785087719,-309.05570175438595,159.8189176685333,16.0663752652475,160.62445286725548,5.740579389977994
4104,38.85,-25.2,3293.922785087719,-309.1457017543859,159.83013447015634,16.040239739511946,160.63300151478612,5.730903739242675
4104,38.88,-25.15,3293.9527850877193,-309.0957017543859,159.82590974276653,16.056510094208065,160.63042346177252,5.7368287340685855
4104,38.79,-25.15,3293.862785087719,-309.0957017543859,159.822451165012,16.053493071393518,160.62668064859565,5.735881265302026
4104,38.83,-25.15,3293.902785087719,-309.0957017543859,159.8239883106807,16.05483397042221,160.62834411569594,5.736302367982728
4104,38.75,-25.38,3293.8227850877192,-309.32570175438593,159.84565091789344,15.981934642411744,160.64262931202094,5.709659601457295
4104,38.87,-25.23,3293.942785087719,-309.17570175438595,159.83412959497548,16.031751380771553,160.63612929760941,5.727748945750629
4104,38.77,-25.33,3293.842785087719,-309.2757017543859,159.84104190408644,15.997869772350654,160.63962933920448,5.715478579127839
4104,38.86,-25.13,3293.9327850877194,-309.07570175438593,159.8229901352757,16.06194551686356,160.62806189943004,5.738861929990233
4104,38.85,-25.23,3293.922785087719,-309.17570175438595,159.83336102214113,16.031080931257193,160.6352976511035,5.727538361419465
4104,38.85,-25.25,3293.922785087719,-309.19570175438594,159.83551205679765,16.024975059087367,160.63682871652776,5.725294829658538
4104,38.81,-25.3,3293.882785087719,-309.24570175438595,159.8393524977703,16.008369479634098,160.63899433295438,5.719264944938541
4104,38.88,-25.23,3293.9527850877193,-309.17570175438595,159.83451388139264,16.03208660552872,160.63654512167608,5.727854237098529
4104,38.9,-25.11,3293.9727850877193,-309.05570175438595,159.8223762462878,16.069392288062076,160.6281958982221,5.741526762409892
4104,38.87,-25.08,3293.942785087719,-309.0257017543859,159.8179968350515,16.07754542204532,160.62465433166375,5.744576724595319
4104,38.77,-25.22,3293.842785087719,-309.16570175438596,159.82921121347553,16.031452069284725,160.63120560019323,5.727817803424484
4104,38.85,-25.41,3293.922785087719,-309.35570175438596,159.85272033404988,15.976128081728703,160.64908610595882,5.707348115774597
4104,38.83,-25.06,3293.902785087719,-309.00570175438594,159.81430865472632,16.08231039518644,160.62146169934843,5.7463996026336694
4104,38.91,-25.33,3293.982785087719,-309.2757017543859,159.84642191392678,16.002562918951085,160.64545004032973,5.716953020911889
4104,38.81,-25.23,3293.882785087719,-309.17570175438595,159.83182387647247,16.029740032228503,160.63363436460168,5.727117186215626
4104,38.8,-25.16,3293.8727850877194,-309.10570175438596,159.82391096875745,16.05077536006577,160.62786155274745,5.734864673038702
4104,38.84,-25.37,3293.9127850877194,-309.31570175438594,159.84803397831968,15.988004601311204,160.64560453951296,5.711729210866065
4104,38.91,-25.17,3293.982785087719,-309.11570175438595,159.82921363667455,16.051409896309735,160.63320108675262,5.734900873229746
4104,38.78,-25.37,3293.8527850877194,-309.31570175438594,159.84572825981667,15.985993252768154,160.64311010183008,5.711097239818927
4104,38.81,-25.25,3293.882785087719,-309.19570175438594,159.833974911129,16.023634160058677,160.6351654762643,5.724873635238934
4104,38.85,-25.17,3293.922785087719,-309.11570175438595,159.82690791817154,16.049398547766685,160.6307059326726,5.734269213267084
4104,38.93,-25.19,3294.002785087719,-309.13570175438593,159.8321332441654,16.045974473654255,160.63556304314994,5.73286780059611
4104,38.89,-25.07,3293.962785087719,-309.01570175438593,159.81768989055757,16.08126880764455,160.62472166020444,5.745909167237042
4104,38.87,-25.39,3293.942785087719,-309.3357017543859,159.8513378722277,15.982904403412903,160.64838453190163,5.709801966379913
4104,38.89,-25.2,3293.962785087719,-309.1457017543859,159.831671615825,16.041580638540637,160.63466487932087,5.731324876897046
4104,38.82,-25.19,3293.8927850877194,-309.13570175438593,159.8279060935766,16.042287001325363,160.6309887241252,5.731709701472587
4104,38.81,-25.35,3293.882785087719,-309.29570175438596,159.84473008441165,15.993104799209505,160.64282472889013,5.713656522053609
4104,38.88,-25.36,3293.9527850877193,-309.30570175438595,159.8484956066601,15.992398436424807,160.64650122384177,5.713272138970466
4104,38.85,-25.16,3293.922785087719,-309.10570175438596,159.8258324008433,16.052451483851613,160.62994086179532,5.735391059316637
4104,38.94,-25.1,3294.0127850877193,-309.04570175438596,159.82283787462822,16.073786123175694,160.6290948322666,5.743069691174392
4104,38.81,-25.19,3293.882785087719,-309.13570175438593,159.8275218071594,16.041951776568183,160.63057288019536,5.731604416463398
4104,38.75,-25.16,3293.8227850877192,-309.10570175438596,159.82198953667162,16.0490992362799,160.6257822572576,5.734338273132606
4104,38.85,-25.21,3293.922785087719,-309.1557017543859,159.8312099874846,16.037186803427034,160.63376683198155,5.729781935944974
4104,38.9,-25.29,3293.9727850877193,-309.23570175438596,159.84173555819658,16.01443943853357,160.64197053319194,5.72133442324351
4104,38.89,-25.14,3293.962785087719,-309.0857017543859,159.8252185118554,16.059898255050143,160.6300744080164,5.738055863458846
4104,38.77,-25.3,3293.842785087719,-309.24570175438595,159.83781535210164,16.007028580605407,160.63733121697726,5.718843693766247
4104,38.71,-25.23,3293.7827850877193,-309.17570175438595,159.82798101230082,16.02638778465679,160.62947618632325,5.7260642100458545
4104,38.85,-25.14,3293.922785087719,-309.0857017543859,159.82368136618675,16.058557356021453,160.62841090478676,5.7376347834736094
4104,38.93,-25.05,3294.002785087719,-308.99570175438595,159.8170760015697,16.08871557884308,160.6248565778921,5.74857404916582
4104,38.94,-25.17,3294.0127850877193,-309.11570175438595,159.83036649592609,16.05241557058126,160.63444867111377,5.735216695852319
4104,38.71,-25.3,3293.7827850877193,-309.24570175438595,159.83550963359866,16.005017232062386,160.63483655929315,5.718211800652692
4104,38.91,-25.23,3293.982785087719,-309.17570175438595,159.83566674064414,16.033092279800243,160.6377925971309,5.728170107871569
4104,38.75,-25.18,3293.8227850877192,-309.12570175438594,159.82414057132814,16.04299336411006,160.62731257617597,5.732094543662475
4104,38.86,-25.16,3293.9327850877194,-309.10570175438596,159.82621668726046,16.052786708608807,160.6303567252318,5.735496334936894
4104,38.89,-25.14,3293.962785087719,-309.0857017543859,159.8252185118554,16.059898255050143,160.6300744080164,5.738055863458846
4104,38.94,-25.15,3294.0127850877193,-309.0957017543859,159.82821546126954,16.058521442751115,160.63291869495896,5.737460355383506
4104,38.71,-25.36,3293.7827850877193,-309.30570175438595,159.84196273756825,15.98669961555288,160.63943356597122,5.711481581240125
4104,38.79,-25.37,3293.862785087719,-309.31570175438594,159.84611254623385,15.986328477525333,160.64352584008668,5.711202569689715
4104,38.87,-25.07,3293.942785087719,-309.01570175438593,159.81692131772326,16.080598358130217,160.62388982660968,5.745698661986865
4104,38.85,-25.14,3293.922785087719,-309.0857017543859,159.82368136618675,16.058557356021453,160.62841090478676,5.7376347834736094
4104,38.91,-25.13,3293.982785087719,-309.07570175438593,159.82491156736148,16.063621640649416,160.63014131142654,5.739388263866894
4104,38.91,-25.34,3293.982785087719,-309.2857017543859,159.84749743125505,15.999509982866172,160.64621612327795,5.715831371040102
4104,38.73,-25.35,3293.8027850877193,-309.29570175438596,159.84165579307432,15.990423001152124,160.63949873685308,5.712813914951604
4104,38.83,-25.21,3293.902785087719,-309.1557017543859,159.8304414146503,16.036516353912702,160.63293516452742,5.729571359042246
4104,38.85,-25.22,3293.922785087719,-309.16570175438596,159.83228550481286,16.034133867342106,160.6345322107543,5.728660143336998
4104,38.92,-25.17,3293.9927850877193,-309.11570175438595,159.82959792309174,16.0517451210669,160.63361694766405,5.735006147982352
4104,38.77,-25.23,3293.842785087719,-309.17570175438595,159.8302867308038,16.028399133199812,160.63197108677997,5.726696002289573
4104,38.87,-25.41,3293.942785087719,-309.35570175438596,159.85348890688425,15.976798531243062,160.64991754436508,5.7075587865386455
4104,38.76,-25.21,3293.8327850877195,-309.1557017543859,159.82775140973013,16.0341697806125,160.63002434552513,5.728834322711005
4104,38.69,-25.35,3293.7627850877193,-309.29570175438596,159.84011864740566,15.989082102123433,160.6378357538633,5.712392598316069
4104,38.85,-25.27,3293.922785087719,-309.2157017543859,159.8376630914542,16.01886918691754,160.6383600282473,5.723051340667846
4104,38.8,-25.17,3293.8727850877194,-309.11570175438595,159.82498648608572,16.047722423980844,160.62862665251987,5.7337428149743666
4104,38.89,-25.21,3293.962785087719,-309.1557017543859,159.83274713315325,16.038527702455724,160.63543017339902,5.730203083209031
4104,38.91,-25.09,3293.982785087719,-309.0357017543859,159.82060949804844,16.07583338498908,160.6270825214404,5.74387582543656
4104,38.99,-25.26,3294.062785087719,-309.2057017543859,159.84196758396627,16.02661526960287,160.64341566996634,5.725647225224973
4104,38.8,-25.38,3293.8727850877194,-309.32570175438593,159.84757234997926,15.983610766197614,160.64470797168252,5.7101862655382005
4104,38.85,-25.02,3293.922785087719,-308.9657017543859,159.81077515824757,16.09519258904045,160.61923633599514,5.751098025738621
4104,38.84,-25.17,3293.9127850877194,-309.11570175438595,159.8265236317544,16.049063323009534,160.63029007555744,5.734163934698781
4104,38.89,-25.29,3293.962785087719,-309.23570175438596,159.8413512717794,16.014104213776378,160.64155474271922,5.721229118575664
4104,38.65,-25.31,3293.7227850877193,-309.25570175438594,159.8342794324239,15.999952947434409,160.6331079696906,5.716458143521021
4104,38.75,-25.3,3293.8227850877192,-309.24570175438595,159.83704677926733,16.006358131091076,160.636499662245,5.718633064909108
4104,38.87,-25.17,3293.942785087719,-309.11570175438595,159.8276764910059,16.050068997281045,160.63153764853004,5.734479768768379
4104,38.83,-25.19,3293.902785087719,-309.13570175438593,159.82829037999375,16.042622226082543,160.63140456859736,5.73181498593665
4104,38.77,-25.31,3293.842785087719,-309.25570175438594,159.83889086942992,16.00397564452048,160.63809719615062,5.7177219781886865
4104,38.97,-25.2,3294.042785087719,-309.1457017543859,159.83474590716236,16.044262436598032,160.63799163442496,5.732167126041056
4104,38.85,-25.15,3293.922785087719,-309.0957017543859,159.82475688351502,16.05550441993654,160.62917585249974,5.736512916052383
4104,38.85,-25.16,3293.922785087719,-309.10570175438596,159.8258324008433,16.052451483851613,160.62994086179532,5.735391059316637
4104,38.9,-25.17,3293.9727850877193,-309.11570175438595,159.8288293502574,16.05107467155257,160.63278522638353,5.73479559793205
4104,38.8,-25.15,3293.8727850877194,-309.0957017543859,159.82283545142917,16.053828296150698,160.62709651455728,5.735986541789887
4104,38.83,-25.28,3293.902785087719,-309.2257017543859,159.83797003594813,16.015145801318297,160.63829418992887,5.72171900168374
4104,38.89,-25.09,3293.962785087719,-309.0357017543859,159.8198409252141,16.075162935474722,160.62625070878917,5.743665312750448
4104,38.91,-25.29,3293.982785087719,-309.23570175438596,159.84211984461373,16.014774663290737,160.64238632420722,5.721439727366227
4104,38.81,-25.19,3293.882785087719,-309.13570175438593,159.8275218071594,16.041951776568183,160.63057288019536,5.731604416463398
4104,38.92,-25.3,3293.9927850877193,-309.24570175438595,159.84357964835917,16.012056951963004,160.64356794666335,5.720423340687811
4104,38.84,-25.22,3293.9127850877194,-309.16570175438596,159.83190121839573,16.033798642584955,160.63411638253552,5.728554852755905
4104,38.81,-25.28,3293.882785087719,-309.2257017543859,159.8372014631138,16.014475351803938,160.63746260556272,5.721508388973793
